순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
179,9788937462948,7557560,나누어진 하늘,"13,500원",750원,크리스타 볼프 저/전영애 역,민음사,"『나누어진 하늘』은 귄터 그라스, 하인리히 뵐, 마르틴 발저와 더불어 독일 현대 문학을 대표하는 작가 크리스타 볼프가 1963년 발표한 작품이다. 베를린 장벽 건설 전후를 배경으로 사회주의 국가 건설이라는 이상과 연인에 대한 사랑 사이에서 갈등하는 한 동독 여인을 다룬 이 소설은 출간 당시 엄청난 반향을 일으켰다. 특히 볼프는 동독 작가면서도 사회주의 리얼리즘 문학의 틀에 머물지 않고 분단 현실과 동독 사회의 모순, 서독 자본주의 체제의 문제점 등을 치열하고 깊이 있게 다루어 동독과 서독 모두에서 많은 찬사를 받았다. 『나누어진 하늘』은 볼프의 대표작으로 오늘날까지도 널리 읽히고 있으며, 우베 욘존의 『야콥을 둘러싼 추측들』(1959)과 함께 독일 분단 문학의 기념비적 작품으로 꼽힌다.",2,국내도서-소설/시/희곡
180,9788949706481,3920627,양철북,"13,500원",원,귄터 그라스 저/최은희 역,동서문화사,"1999년, 수많은 후보자들의 경쟁 속에서 노벨문학상을 수상한 독일 작가 귄터 그라스의 대표작. 나치스 치하에서 성장하여 전쟁에서 살아남은 독일 전후세대를 대변하는 탁월한 작품으로 평가받는다. 

세 살 생일에 오스카는 '어른들과 거리를 두기 위해' 성장을 멈추기로 결심한다. 고작 97센티미터에 불과한 키 때문에 누구도 그에게 책임을 묻는 일이 없다. 20세기 초 가장 비극적이며 추잡한 사건의 현장범이지만 그는 어떤 혐의도 받지 않으며, 그래서 가장 냉정한 관찰자다.",2,국내도서-소설/시/희곡
181,9788937464287,125021242,슈니츨러 작품선,"12,600원",700원,아르투어 슈니츨러 저/신동화 역,민음사,"세기 전환기 인간 내면의 탐구자, 슈니츨러
꿈과 현실, 삶과 죽음 사이 가벽(假壁)을 흔드는 다섯 편의 이야기
스탠리 큐브릭 감독 「아이즈 와이드 셧」 원작 「꿈의 노벨레」 외 국내 초역 작품 수록

“사흘 전부터 그는 사람이 가망 없는 사랑 때문에 죽을 수도 있다는 것을 
이해하게 되었다...... 물론 다른 사람들...... 다른 사람들이 말이다.”

▶슈니츨러는 가장 과소평가된 20세기 작가 중 하나다. 인간의 영혼을 이보다 진실하게 이해하는 작가, 사람들의 생각과 행동 방식 그리고 실제 모습에 대해 이보다 심오한 통찰력을 가진 작가는 드물다. ─ 스탠리 큐브릭

빈 모더니즘을 대표하는 작가 슈니츨러의 『슈니츨러 작품집』이 민음사 세계문학전집으로 출간되었다. 슈니츨러는 빅토리아 시대의 보수적 성 관념이 지배하던 19세기 말 20세기 초 세기 전환기에 시민 계급의 욕망과 위선을 파고들어 논란의 중심에 섰다.",2,국내도서-소설/시/희곡
182,9791194591719,145009638,젊은 베르테르의 슬픔 미니북,"4,410원",240원,요한 볼프강 폰 괴테 저/허승진 역,더클래식,"독일 문학의 거장 요한 볼프강 폰 괴테의
낭만적 사랑을 예찬한 서한체(書翰體) 소설
독일 문학의 대문호, 낭만주의자 괴테 
고독하면서도 열렬한 사랑의 열병을 전하다

“나는 체험하지 않은 것은 한 줄도 쓰지 않았다. 
그러나 단 한 줄의 문장도 체험한 것 그대로 쓰지는 않았다.” _괴테

괴테는 80년 넘는 생애 동안 시와 소설, 희곡과 산문, 그리고 많은 양의 서한을 남겼다. 즉, 그는 《젊은 베르테르의 슬픔》같은 베스트셀러에서 《파우스트》같은 대작에 이르기까지 다양하고도 폭넓은 작품을 선보였다. 《젊은 베르테르의 슬픔》은 18세기 전 유럽을 떠들썩하게 한 신드롬이자 가장 성공한 문학 작품이라 해도 과언이 아니다. ‘베르테르 효과’가 일어날 정도로 많은 사람들이 소설 속 자살을 시도했으며, 새로운 낭만적인 사랑을 꿈꾸며 이혼하는 사람들도 생겨났다. 더 나아가 주인공 베르테르가 입던 푸른 연미복과 노란 바지가 유행했으며, 그의 화술을 따라하는 젊은이들도 많았다.",1,국내도서-소설/시/희곡
183,9788931024623,144889664,황야의 이리,"9,900원",550원,헤르만 헤세 저/장혜경 역,문예출판사,"병적이지만 아름답고도 놀라운 상상력! 
헤세의 작품 중 가장 많은 사랑을 받은 환상 소설!
황야의 이리처럼 홀로 살아가는 자의 끝없는 자기 성찰과
물질 과잉의 현대 문명사회를 비판한 최고의 걸작

“이 책은 절망하는 사람의 책이 아니라 믿는 사람의 책이다. 
《황야의 이리》가 병적인 모습과 위기를 묘사하고 있지만 
죽음과 파괴로 이어지는 게 아니라 치유로 이어진다는 사실을 
많은 분이 깨닫는다면 기쁘겠다.” _헤르만 헤세

헤르만 헤세는 작품에서 일관되게 새로운 가치 기준을 찾지 못한 채 방황하는 주인공이 자신의 내면에서 삶의 방향을 찾아가며 성장하는 이야기를 진정성 있고 섬세하게 그려낸다. 헤세의 그 어떤 소설보다도 자전적인 《황야의 이리》 역시 이러한 기본 틀에서 벗어나지 않는다. 인간 존재의 고독과 자아의 이중성, 삶과 죽음에 대한 깊은 성찰을 담고 있으며, 현대의 문명사회를 날카롭게 비판한다.",2,국내도서-소설/시/희곡
184,9791187011859,88319740,데미안 초판본 리커버 고급 벨벳 양장본,"9,900원",550원,헤르만 헤세 저/이미영 역/김선형 해설,코너스톤(도서),"헤르만 헤세의 대표작 『데미안』의 초판본 리커버 디자인 고급 양장본!
자기 자신을 찾아 헤맸던 한 어린 영혼의 치열한 여정을 그리다.

헤르만 헤세의 ‘영혼의 전기’로 소개되는 『데미안』은 깊이 있는 정신분석과 자기 탐구로 가시밭 같은 자아 성찰의 길을 섬세하게 그려낸 그의 대표작이다. 헤르만 헤세의 자전적 소설 『데미안』의 1919년 오리지널 초판본을 새롭게 현대적으로 재해석한 리커버 디자인과 금박으로 후가공한 고급 양장본으로 선보인다. 

평화와 질서가 있는 밝은 세계에 살던 싱클레어는 불량소년 프란츠 크로머에게 거짓말을 했다가 지속해서 돈을 빼앗기고 괴롭힘 당한다. 자신이 금지된 어두운 세계에 발을 들인 것에 괴로워하는 싱클레어를 신비로운 전학생 막스 데미안이 구해주고, 카인과 아벨, 선과 악, 빛과 어둠 등 지금까지 의심 없이 받아들였던 이원적인 종교관을 새롭게 해석하도록 이끌어준다.",2,국내도서-소설/시/희곡
185,9791158791179,79302484,잔혹한 어머니의 날 1,"14,220원",790원,넬레 노이하우스 저/김진아 역,북로드,"10여 일이 지나 발견된 80대 독거노인의 죽음, 
그리고 그의 집 마당에서 발견된 의문의 사람 뼈들……
진정 망자는 연쇄살인범일까, 아니면 연쇄살인의 또 다른 희생자일까?

『백설공주에게 죽음을』의 명성을 잇는 화제의 명품 스릴러

독일을 넘어 전 세계를 매혹시킨 유럽 미스터리의 여왕 넬레 노이하우스의 ‘타우누스 시리즈’ 아홉 번째 작품이자 최신작 『잔혹한 어머니의 날(전2권)』이 북로드에서 번역 출간됐다. 속편은 전편을 뛰어넘기 어렵다는 속설을 뒤엎고 신작을 발표할 때마다 내용과 구성 면에서 갈수록 진화하는 모습을 보여주고 있는 작가는 이번 신작에서도 강렬하고 파격적인 첫 장면부터 읽는 이에게 깊은 인상을 남기며 “넬레 노이하우스의 작품 중에서도 최고”, “처음부터 끝까지 흥미롭다!”, “벌써부터 후속작이 기다려진다” 등의 호평으로 이어졌다.",1,국내도서-소설/시/희곡
186,9791189660932,73342687,수레바퀴 아래서 미니미니북,"3,510원",190원,헤르만 헤세 저/이순학 역,더클래식,"헤르만 헤세의 『수레바퀴 아래서』는 세기 전환기의 독일 사회를 역사적 배경으로 하여 학교 제도의 모순을 비판한 교육 소설이다. 강압적인 학교 제도와 아버지, 마을 교회의 목사, 교장을 비롯한 학교 교사들의 몰이해와 명예욕이 감수성이 예민한 사춘기의 소년에게 어떤 영향을 미치고 있는가를 보여 주고 있다. 수재라 불린 한스 기벤라트와 작가 헤르만 헤세 자신의 모습을 투영한 헤르만 하일러 두 소년의 이야기를 통해, 규격화된 제도와 교육이 어떻게 순수한 영혼을 망가뜨리는지를 여과 없이 보여준다.

이 작품에서 헤르만 헤세는 자신이 사춘기 시절에 직접 겪은 위기적 경험을 바탕으로 이야기했다.",2,국내도서-소설/시/희곡
187,9791141609986,145755349,소시지와 광기,"13,500원",750원,야콥 하인 저/박경희 역,문학동네,"채식인의 세상에서 도저히 고기를 끊을 수 없었던
한 육식인 이야기

채식과 육식이라는 양 진영을
적나라하게 자극하는 압도적인 익살극!

정육점이 유해시설이 되고, 육식이 부끄러운 일이 된 세상
채식주의에 역행한 육식인이 살인 용의자로 심문받기까지

채식주의가 사회의 주류가 된 가까운 미래의 독일. 정육점들은 거의 사라졌고, 몇 안 남은 곳마저 유해시설로 분류되어 미성년자는 출입하지 못한다. 주인공 ‘나’는 도저히 육식을 포기할 수 없지만 자신을 미개인 취급하는 사회 분위기에서 결국 고기를 끊어보기로 한다. 유명한 채식주의 블로거 ‘톰 두부’가 공유해주는 정보들을 참고해 생기 없는 채식 생활을 연명하던 어느 날, 나에게 ‘육수맛내기69’라는 수상쩍은 닉네임을 가진 자가 접근해온다.",2,국내도서-소설/시/희곡
188,9791164456352,117652010,초판본 데미안,"10,800원",600원,헤르만 헤세 저/이순학 역,더스토리,"나를 찾아가는 길, 『데미안』 오리지널 초판본 표지디자인!
1919년의 ‘싱클레어’가 다시 찾아옵니다!

『데미안』은 헤르만 헤세가 1919년 ‘에밀 싱클레어’라는 가명으로 출판한 소설이다. 당시 문단에서 대문호로 인정받던 헤르만 헤세는 작가로서 자신의 소설이 작품성만으로 인정받는지 확인해보고 싶었고, 그 결과는 성공적이었다. 이후 많은 사람들이 무명작가 ‘에밀 싱클레어’를 궁금해했고, 헤르만 헤세는 자신이 ‘에밀 싱클레어’라는 사실을 밝혔다. 더스토리에서 출간한 초판본 『데미안』은 1919년 헤르만 헤세가 ‘에밀 싱클레어’라는 이름으로 출판한 초판본 표지디자인을 그대로 채택했다. 『데미안』은 헤르만 헤세가 자신의 정체를 밝힌 이후, 1920년 판본부터 저자 이름을 헤르만 헤세로 바꿔서 출판했다.

20세기 센세이션을 일으킨 성장 소설의 고전

“시인이 아니면 아무것도 되고 싶지 않다.",1,국내도서-소설/시/희곡
189,9791157832750,115220971,비트겐슈타인의 조카,"13,110원",270원,토마스 베른하르트 저/배수아 역,필로소픽,"독설가 베른하르트의 가장 인간적이고 유머러스한 소설

현대 독일어권 문학의 거장 토마스 베른하르트가 쓴 자전적 소설. 철학자 루트비히 비트겐슈타인의 조카이자 자신의 친구였던 파울 비트겐슈타인과 나눈 기이한 우정에 대한 회고록이다. 소설치고는 짧지만 그 문체의 독특함, 광기와 천재가 기묘하게 결합된 파울 비트겐슈타인이라는 병적인 인물에 대한 치밀한 묘사, 질병과 죽음, 예술에 대한 서늘한 통찰, 오스트리아적인 모든 것들에 대한 증오의 장광설 등은 베른하르트 문학의 정수를 느끼는 데 부족함이 없다. 배수아 작가의 개성 있는 번역은 베른하르트 소설의 독특한 매력을 느낄 수 있게 해준다. 이번 리커버판은 새로운 표지로 이 소설과 독자들을 만날 수 있게 했을 뿐 아니라 일부 번역을 다듬어 정확성을 높였고, 권말에 서평가이자 작가 금정연의 서평을 실어 더욱 풍성한 결의 독서가 가능하도록 했다.",2,국내도서-소설/시/희곡
190,9791164458998,128583764,"초판본 수레바퀴 아래서 : 리커버 한정판, 양장 블랙벨벳 에디션","13,500원",750원,헤르만 헤세 저/이순학 역,더스토리,"위선적이고 억압적인 교육 제도에 희생된 
한 소년의 이야기
1906년 오리지널 초판본 표지디자인!

노벨문학상 수상 작가 헤르만 헤세의 자전적 소설
억압적인 교육 제도에 희생된 한 소년의 이야기

헤르만 헤세의 《수레바퀴 아래서》는 세기 전환기의 독일 사회를 배경으로 하여 억압적이고 위선적인 교육 제도를 비판한 교육 소설이다. 강압적이고 권위적인 학교 제도와 아버지, 목사, 교장, 학교 교사들의 몰이해와 명예욕 속에서 감수성 예민한 사춘기 소년이 어떻게 상처받고 희생되는지 보여준다. 이 작품의 배경인 19세기 말 독일에서는 청소년의 자살, 특히 학교에 다니는 학생들의 자살이 심각한 사회 문제였다. 일주일에 한 명씩 학생들이 자살한다고 주장하는 통계학자도 있었고, 청소년의 자살을 마치 세기 전환기의 문화 현상처럼 여기기도 했다.",1,국내도서-소설/시/희곡
