순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
124,9791158884703,71411461,제왕의 위엄 (하),"17,100원",950원,켄 리우 저/장성주 역,황금가지,"동시대 가장 주목받는 SF·판타지 작가 켄 리우의 장편소설 『제왕의 위엄』(전2권)이 황금가지에서 출간되었다. 「종이 동물원」으로 권위의 휴고 상, 네뷸러 상, 세계환상문학상을 40년만에 첫 동시 수상하며 베스트셀러 작가에 오른 켄 리우는, 동아시아 문화 및 중국 문화의 가장 큰 뿌리인 '한 왕조'를 소재로 하여 장대한 SF 판타지 소설 「민들레 왕조 연대기」 3부작을 집필하였다. 첫 작품인 『제왕의 위엄』은 항우와 유방의 전쟁사를 다룬 『초한지』의 큰 줄기를 따라가되, 하늘을 나는 전투함과 전투연, 잠수함과 각종 기계장치 등이 등장하여 전쟁의 양상을 바꾸는가 하면, 주요 등장인물의 성별을 바꾸거나 새로운 플롯을 첨가하고 '신(神)'들을 개입시킴으로써 색다른 『초한지』를 선보인다. 이는 호걸역(豪傑譯)에 대한 저자의 새로운 시도로서, 호걸역은 과거 서구권의 생소한 문학을 독자들에게 전하기 위해 동아시아의 번역자들이 원문을 현지 사정에 맞춰 자유롭게 변용하던 번역 방식이다.",2,국내도서-소설/시/희곡
125,9788908042353,328579,초한지 2,"13,500원",750원,정비석 저,범우사,"불륜의 사생아로 태어난 소년 정政이 생부인 여불위까지 죽여 가면서 인류 역사상 미증유의 웅대한 통일 전제국가를 이루어 가는 과정과 곳곳에 별궁으로 꾸며졌던 아방궁의 실체, 그러한 거대 국가인 진秦이 불과 10년 만에 붕괴되고 말았던 역사의 흐름 등을 이 소설을 통해 읽을 수 있다. 또한 항우와 유방의 인간 경영의 비책과 풍운 중첩하고 파란 만장한 흥망 성쇠의 역사를 바탕으로 인간사의 철리를 꿰뚫어 볼 수 있다.",2,국내도서-소설/시/희곡
126,9788976822246,4442449,루쉰 전집 2권,"19,000원",200원,"루쉰 저/공상철,서광덕,루쉰전집번역위원회 공역",그린비,"인간과 세계에 대한 통렬한 비평
세기의 대문호 루쉰의 모든 글

중국 현대문학의 시작과 끝이라고 평가받는 루쉰의 모든 글을 정리하여 펴낸 『루쉰 전집』. 중국 고문(문언문)에 정통했지만 구어체(백화문)를 제창하여 문학혁명을 주도했고, 서양의 근대지식을 선구적으로 학습했지만 중국의 현실과 인민의 입장에서 발언하고 행동했으며, 국민당의 수배령을 피해 도피생활을 하면서도 문학청년을 지도하고 판화운동을 전개하며 중국의 미래를 주도한 루쉰의 작품세계 전체를 『루쉰 전집』을 통해 조망할 수 있다.",2,국내도서-소설/시/희곡
127,9791158884697,71411166,제왕의 위엄 (상),"16,650원",920원,켄 리우 저/장성주 역,황금가지,"동시대 가장 주목받는 SF·판타지 작가 켄 리우의 장편소설 『제왕의 위엄』(전2권)이 황금가지에서 출간되었다. 「종이 동물원」으로 권위의 휴고 상, 네뷸러 상, 세계환상문학상을 40년만에 첫 동시 수상하며 베스트셀러 작가에 오른 켄 리우는, 동아시아 문화 및 중국 문화의 가장 큰 뿌리인 '한 왕조'를 소재로 하여 장대한 SF 판타지 소설 「민들레 왕조 연대기」 3부작을 집필하였다. 첫 작품인 『제왕의 위엄』은 항우와 유방의 전쟁사를 다룬 『초한지』의 큰 줄기를 따라가되, 하늘을 나는 전투함과 전투연, 잠수함과 각종 기계장치 등이 등장하여 전쟁의 양상을 바꾸는가 하면, 주요 등장인물의 성별을 바꾸거나 새로운 플롯을 첨가하고 '신(神)'들을 개입시킴으로써 색다른 『초한지』를 선보인다. 이는 호걸역(豪傑譯)에 대한 저자의 새로운 시도로서, 호걸역은 과거 서구권의 생소한 문학을 독자들에게 전하기 위해 동아시아의 번역자들이 원문을 현지 사정에 맞춰 자유롭게 변용하던 번역 방식이다.",2,국내도서-소설/시/희곡
128,9788976821362,5353519,아침 꽃 저녁에 줍다,"9,000원",100원,루쉰 저/김하림 역,그린비,『아침 꽃 저녁에 줍다』(이하 『아침 꽃…』)에는 루쉰이 자신의 유년기와 청년기를 되돌아보며 집필한 10편의 산문이 수록되어 있다.,1,국내도서-소설/시/희곡
129,9791141601478,140867662,세 중국인의 삶,"14,400원",800원,다이 시지에 저/이충민 역,문학동네,"페미나상 수상작가 다이 시지에 첫 소설집

“눈부신 암시가 깃들어 있는 위대한 시적 작품이다. 
슬픔도 아름다울 수 있다.” 아마존 프랑스 독자

페미나상 수상작가 다이 시지에의 첫 소설집 『세 중국인의 삶』이 출간되었다. 다이 시지에는 중국 출신의 프랑스 소설가이자 영화감독으로, 문화대혁명의 여파로 고초를 겪은 후 프랑스로 유학을 떠나 영화를 공부하다가 소설을 쓰기 시작했다. 데뷔작 『발자크와 바느질하는 중국소녀』로 단숨에 세계 문단에서 주목받는 작가가 된 그는 타국의 언어로 모국의 현실을 그리는 이중 세계의 작가로서 중국의 정체성과 사회문제를 다룬 작품을 발표해왔다. 이번 신작 『세 중국인의 삶』에서는 시적이면서도 강렬한 문체로 중국의 비극적인 사회상을 섬세하게 그려낸다.

『세 중국인의 삶』은 중국의 섬 ‘귀도’에 사는 세 사람의 삶을 조명한다.",1,국내도서-소설/시/희곡
130,9791190539098,99109259,몽마르트르 유서,"13,500원",750원,구묘진 저/방철환 역,움직씨,"“긴급하고 황홀하며 치명적인 사랑의 말들”
타이완 퀴어 문학의 최고작

구묘진의 마지막 장편 소설 『몽마르트르 유서 蒙馬特遺書, Last Words from Montmartre』는 작가가 스스로 생을 내려놓기 직전 세상에 남긴 강렬하고 매혹적인 서간체 퀴어 문학이다. 파리와 도쿄, 타이베이를 오가는 연애편지를 통해 섹슈얼리티의 각성과 사랑, 동성애 혐오로 인한 점진적 이별, 반려 동물의 죽음, 그럼에도 다시금 싹트는 에로티시즘, 사랑할 수밖에 없는 다양한 여성 간의 관계를 드러내는 이 치명적인 소설은 박객래博客來 서점 중국어소설 부문 베스트셀러이자 타이완 LGBTQ 문학의 최고작으로 꼽힌다.",2,국내도서-소설/시/희곡
131,9788937463464,35279816,일야서,"13,500원",750원,"한사오궁 저/심규호,유소영 공역",민음사,"중국 문화 혁명기, 지식 청년의 삶을 그린 ‘지청 문학’의 대표 작가 한사오궁
혁명의 증인이 된 한 세대를 추적한, 격동하는 중국 근현대사의 생생한 보고서 
▶ 이 소설은 한 편의 기인록 같기도 하고 영웅전 같기도 하다. 역사와 현실에 대해 대단히 뛰어난 개괄력을 보여 준다. ―거페이

『일야서』는 중국에서 1950년대 출생한 세대들이 문화 혁명이라는 역사의 격변기를 지나 청년에서 중년으로 한 세대를 살아 낸 인생의 회고록이다. 마오쩌둥의 상산하향 운동에 참여해 농촌으로 내려온 젊은이들 앞에는 ‘지식 청년’이라고 붙여진 이름과 달리 학교에서 멀어져 고된 노동에 시달리고 식색(食色)에 대한 욕망에 잠 못 드는 힘겨운 나날이 펼쳐진다. 어느새 농촌으로 내려올 때 품었던 거대한 공산주의의 이상은 사라지고 그 자리에 남은 것은 생존을 위한 고투와 도시에 대한 그리움뿐이다.",2,국내도서-소설/시/희곡
132,9788971847275,2686087,가랑비 속의 외침,"13,500원",750원,위화 저/최용만 역,푸른숲,"《가랑비 속의 외침》은 폭력과 죽음에 천착한 실험성 강한 중단편을 쓰던, 소위 선봉파의 대표 작가 위화가 처음으로 발표한 장편소설. 이 소설은 이성의 논리를 거부하고 전통 사회의 도덕과 윤리를 전복하려던 선봉파의 주제 의식을 유지하면서도, ‘진실’은 개인의 의식 속에만 있다며 일상생활의 경험과 질서를 부정하던 경향에서 벗어나 다시 일상으로 돌아온 ‘전환’의 의미를 지닌 작품이다. 

위화 개인으로서는 기왕의 것들을 파괴해야만 진실에 닿을 수 있다고 믿던 청년 작가에서 일상의 경험을 소설이라는 틀 안에서 구?..",1,국내도서-소설/시/희곡
133,9791171713851,144074026,죽음의 로그인,"16,650원",920원,우샤오러 저/강초아 역,위즈덤하우스,"인터넷 친구를 만나러 간 소녀들이 실종됐다
타이완판 ‘N번방’을 고발하는 우샤오러 신작

타이완을 대표하는 사회파 미스터리 작가 우샤오러의 신작 장편소설 『죽음의 로그인』이 위즈덤하우스에서 출간되었다. 불의의 사고로 가족의 자랑에서 가족의 수치로 굴러떨어진 ‘천신한’과, 가정과 학교에서 내몰려 평범한 행복을 누리지 못하고 살아가는 ‘루이안’은 얼굴 한번 본 적 없지만 게임에서 우정을 나눠온 유일한 친구다. 어느 날 죽음의 안개가 루이안을 덮치고, 천신한은 루이안을 구하기 위해 게임에서 단서를 찾아가기 시작한다. 

사회가 정의하는 ‘정상궤도’에서 이탈한 이들이 온기를 찾아 피리 부는 사나이를 쫓듯 게임과 인터넷으로 모여든다. 1인분의 생산력을 갖추지 못한 아이들의 말에 유일하게 귀 기울여주는 곳. 그곳에는 애정이라는 가면을 쓰고 소녀들을 호시탐탐 노리는 ‘인터넷 늑대’도 있다. 인터넷에서 아이들은 죽거나 구원받는다. 마치 현실에서 그러한 것처럼.",1,국내도서-소설/시/희곡
134,9791186846377,64724414,루쉰 문학선,"17,100원",190원,루쉰 저/루쉰전집번역위원회 역,xbooks,"중국 현대소설의 문을 연 루쉰의 소설과 산문모음집. 중국문학을 대표하는 루쉰의 대표작 『광인일기』,『아Q정전』, 『고향』, 『희망』을 포함 37편을 한 권에 담았다.",1,국내도서-소설/시/희곡
135,9788976821331,5353514,외침,"8,100원",90원,루쉰 저/공상철 역,그린비,"『외침』은 1918~22년 사이의 소설 14편을 수록하고 있다. 이 단편소설들은 중화민국 시기에 중국인들이 체험한 고통과 혼란, 무지몽매한 민중의 모습을 보여 준다. 러시아 평론가 바실리예프는 이런 루쉰의 소설을 비평하며, “루쉰은 중국 대중의 영혼을 반영한 작가이다. 그의 유머적 풍격은 사람들로 하여금 눈물을 흘리게 만든다. 그러므로 루쉰은 단지 중국의 작가일 뿐만 아니라 동시에 세계의 일원이기도 하다”며 극찬한 바 있다.",2,국내도서-소설/시/희곡
136,9788934985815,89837855,신조협려 1,"11,520원",640원,김용 저/이덕옥 역,김영사,"이 소설만큼 완전하고도 깊이 있는 이야기는 없다!
마력적인 재미와 풍부한 상상력으로 독자들의 뜨거운 찬사를 받은 작품

무협소설의 새로운 경지를 보여주었다는 평가와 함께, 전 세계 3억 부 이상 판매를 기록하며 중국문학의 금자탑이라 불리는 신필(神筆) 김용의 대표작 『신조협려』 최신 완역판. 사부와 제자라는 금기를 깨고 완전한 사랑을 이루고야 마는 양과와 소용녀! 그리고 이들의 사랑을 방해하는 무림 고수들과 몽고의 무사들, 그리고 『사조영웅전』에 등장했던 곽정과 황용, 동사, 서독, 남제, 북개, 중신통까지. 나라와 민족의 이름을 걸고 펼쳐지는 의인 협객들의 영웅적 삶과 애정의 대서사시가 펼쳐진다. 대한민국에 무협 르네상스 시대를 연 고전 중의 고전이다.",2,국내도서-소설/시/희곡
137,9788908042346,328578,초한지 1,"13,500원",750원,정비석 저,범우사,"불륜의 사생아로 태어난 소년 정政이 생부인 여불위까지 죽여 가면서 인류 역사상 미증유의 웅대한 통일 전제국가를 이루어 가는 과정과 곳곳에 별궁으로 꾸며졌던 아방궁의 실체, 그러한 거대 국가인 진秦이 불과 10년 만에 붕괴되고 말았던 역사의 흐름 등을 이 소설을 통해 읽을 수 있다. 또한 항우와 유방의 인간 경영의 비책과 풍운 중첩하고 파란 만장한 흥망 성쇠의 역사를 바탕으로 인간사의 철리를 꿰뚫어 볼 수 있다.",2,국내도서-소설/시/희곡
138,9791169091794,123931137,신세기 사랑 이야기,"19,800원","1,100원",찬쉐 저/심지연 역,글항아리,"“우리는 모두 다른 종류의 내면에 있다”

현재 중국 문학에서 가장 창의적인 작가
밀도가 높으며 놀라울 정도로 이정표가 없다
삶과 죽음, 깨어 있는 것과 잠자는 것 사이의 경계가 사라진다 
비밀의 세계에서 깨달음을 찾는 사람들의 입체적인 이야기 

수수께끼 같고 종잡을 수 없는 세계, 새로운 세기의 사랑 

가장 유력한 노벨문학상 후보 중 한 명으로 거론되고 있는 찬쉐의 대표작이 출간됐다. 보르헤스, 칼비노에 견주어지며 자신만의 신화적 세계로 주목받고 있는 『신세기 사랑 이야기』다. 추이란, 웨이보, 미스터 유, 샤오위안, 미스 쓰, 아쓰, 닥터 류…… 이들 등장인물은 모두 하나로 연결되어 있고, 서로가 서로에게 욕망을 품고 있다. 

룽쓰샹과 그 동료는 방직공장에서 일하면서 솜 부스러기를 너무 많이 흡입해 직업을 바꿔 온천여관의 성 접대부가 되고 싶어한다. 자기 욕망도 충족시킬 겸 조금 편하게 살고자 하는데 나이가 많은 게 걸림돌이다.",1,국내도서-소설/시/희곡
139,9788934920717,123180701,의천도룡기 1,"13,320원",740원,김용 저/임홍빈 역,김영사,"“무림지존 도룡도와 의천검을 차지한 자가 세상을 지배한다!”
오천 년 동양의 지혜와 문화를 꿰뚫는 〈사조삼부곡〉의 완결판

원명 교체기라는 혼란한 시대에 격랑 많은 운명을 타고난 장무기가 절대 무공 비법을 통해 강호 최고의 고수가 되기까지의 파란만장한 모험기를 담은 김용의 대표작 『의천도룡기』 정식 완역본! 천하무적의 병기로 알려진 ‘의천검’과 ‘도룡도’를 둘러싸고 벌어지는 수많은 무림 고수들의 혈투, 명교인과 육대문파 간의 오랜 은원관계, 장무기와 펼치는 조민, 주지약, 아소, 은리의 로맨스 등 다양한 사건과 애끓는 사연이 강호를 수놓는다. 웅장한 역사와 탁월한 상상력, 생생한 캐릭터와 치밀한 구성, 박진감 넘치는 묘사와 높은 완성도로 뜨거운 찬사를 받은 무협소설 마니아들의 필독서! 진정한 영웅들의 의리와 고뇌, 사랑이 우리 가슴속에서 뜨겁게 부활한다.",2,국내도서-소설/시/희곡
